country,monit_program,monit_purpose,report_institute,monit_year,date_ices,day,month,num_indiv_subsample,bulk_id,station,year,species,basis_determination,matrix_analyzed,qflag,sub_samp_id,samp_ref,sub_samp_ref,date,variable,longitude,latitude,value,detect_lim,quant_lim,EXLIP%,FATWT%,WTMAX,WTMEA,WTMIN,AGMEA,DRYWT%,LNMEA,LNMAX,LNMIN,value_wet_wgt,detect_lim_wet_wgt,quant_lim_wet_wgt,qflagged
Sweden,NATL~COMB,T,SGUS,2016,14/10/2016,14,10,12,NA,Holmöarna,2016,Clupea harengus,lipid weight,muscle,NA,C2016/05109-05120,2323812,3838583,2016-10-14,CDD6P,20.876804000000003,63.680802,0.0014,NA,NA,2.3200000000000003,NA,NA,NA,NA,NA,18.5,NA,NA,NA,3.248e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,08/10/2016,8,10,10,NA,Holmöarna,2016,Perca fluviatilis,lipid weight,muscle,NA,C2016/05067-05076,2323808,3838582,2016-10-08,CDF9X,20.876804000000003,63.680802,0.0054,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.402e-5,NA,NA,FALSE
Sweden,CEMP~NATL~COMB,T,SGUS,2016,28/08/2016,28,8,12,NA,E/W FLADEN,2016,Clupea harengus,lipid weight,muscle,NA,C2016/04217-04228,2323823,3838550,2016-08-28,CDF9X,11.827999,57.224696,4.2000000000000007e-4,NA,NA,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4192000000000005e-5,NA,NA,FALSE
Sweden,CEMP~NATL~COMB,T,SGUS,2016,28/08/2016,28,8,12,NA,E/W FLADEN,2016,Clupea harengus,lipid weight,muscle,NA,C2016/04217-04228,2323823,3838550,2016-08-28,CDFX1,11.827999,57.224696,6.599999999999999e-4,NA,NA,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.801599999999999e-5,NA,NA,FALSE
Sweden,CEMP~NATL~COMB,T,SGUS,2016,28/08/2016,28,8,12,NA,E/W FLADEN,2016,Clupea harengus,lipid weight,muscle,NA,C2016/04205-04216,2323823,3838538,2016-08-28,CDFP2,11.827999,57.224696,0.0011,NA,NA,5.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5440000000000005e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,21/10/2016,21,10,12,NA,Gaviksfjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/04139-04150,2323813,3838536,2016-10-21,CDF9X,18.241196,62.86449699999999,9.000000000000001e-4,NA,NA,3.245,NA,NA,NA,NA,NA,20.7,NA,NA,NA,2.9205000000000002e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,21/10/2016,21,10,12,NA,Gaviksfjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/04139-04150,2323813,3838536,2016-10-21,CDFX1,18.241196,62.86449699999999,0.0021000000000000003,NA,NA,3.245,NA,NA,NA,NA,NA,20.7,NA,NA,NA,6.8145e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,21/10/2016,21,10,12,NA,Gaviksfjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/04127-04138,2323813,3838535,2016-10-21,CDFP2,18.241196,62.86449699999999,0.015,NA,NA,2.915,NA,NA,NA,NA,NA,19.9,NA,NA,NA,4.3725e-4,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,16/08/2016,16,8,12,NA,Långvindsfjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/04083-04094,2323821,3838534,2016-08-16,CDF2N,17.136808000000006,61.463199,0.029,NA,NA,5.01,NA,NA,NA,NA,NA,22.9,NA,NA,NA,0.0014529,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,16/08/2016,16,8,12,NA,Långvindsfjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/04071-04082,2323821,3838533,2016-08-16,OCDF,17.136808000000006,61.463199,3.9000000000000005e-4,NA,NA,3.895,NA,NA,NA,NA,NA,21,NA,NA,NA,1.5190500000000001e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,16/08/2016,16,8,12,NA,Långvindsfjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/04071-04082,2323821,3838533,2016-08-16,TCDD,17.136808000000006,61.463199,0.0013000000000000002,NA,NA,3.895,NA,NA,NA,NA,NA,21,NA,NA,NA,5.0635000000000006e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,16/08/2016,16,8,12,NA,Långvindsfjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/04071-04082,2323821,3838533,2016-08-16,CDD6P,17.136808000000006,61.463199,8.100000000000001e-4,NA,NA,3.895,NA,NA,NA,NA,NA,21,NA,NA,NA,3.15495e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,27/10/2016,27,10,12,NA,Utlängan,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03583-03594,2323797,3838532,2016-10-27,CDF9X,15.781004999999999,55.9491,0.0015,NA,NA,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7900000000000004e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,27/10/2016,27,10,12,NA,Utlängan,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03583-03594,2323797,3838532,2016-10-27,CDFX1,15.781004999999999,55.9491,9.400000000000001e-4,NA,NA,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7484000000000004e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,27/10/2016,27,10,12,NA,Utlängan,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03571-03582,2323797,3838520,2016-10-27,CDFP2,15.781004999999999,55.9491,0.0040999999999999995,NA,NA,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.732999999999999e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/10/2016,24,10,12,NA,Västra Hanöbukten,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03427-03438,2323802,3838516,2016-10-24,CDF2N,14.283297999999998,55.750696999999995,0.028,NA,NA,2.9450000000000003,NA,NA,NA,NA,NA,21.3,NA,NA,NA,8.246000000000001e-4,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/10/2016,24,10,12,NA,Västra Hanöbukten,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03415-03426,2323802,3838515,2016-10-24,OCDF,14.283297999999998,55.750696999999995,3.7e-4,NA,NA,3.21,NA,NA,NA,NA,NA,21.2,NA,NA,NA,1.1876999999999998e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/10/2016,24,10,12,NA,Västra Hanöbukten,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03415-03426,2323802,3838515,2016-10-24,TCDD,14.283297999999998,55.750696999999995,0.0018000000000000002,NA,NA,3.21,NA,NA,NA,NA,NA,21.2,NA,NA,NA,5.778e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/10/2016,24,10,12,NA,Västra Hanöbukten,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03415-03426,2323802,3838515,2016-10-24,CDD6P,14.283297999999998,55.750696999999995,9.400000000000001e-4,NA,NA,3.21,NA,NA,NA,NA,NA,21.2,NA,NA,NA,3.0174e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,13/10/2016,13,10,12,NA,Kinnbäcksfjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03362-03373,2323810,3838514,2016-10-13,CDF9X,21.474992,65.056803,0.0011,NA,NA,2.4299999999999997,NA,NA,NA,NA,NA,20.4,NA,NA,NA,2.673e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,13/10/2016,13,10,12,NA,Kinnbäcksfjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03362-03373,2323810,3838514,2016-10-13,CDFX1,21.474992,65.056803,9.9e-4,NA,NA,2.4299999999999997,NA,NA,NA,NA,NA,20.4,NA,NA,NA,2.4057e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,13/10/2016,13,10,12,NA,Kinnbäcksfjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03350-03361,2323810,3838513,2016-10-13,CDFP2,21.474992,65.056803,0.006900000000000001,NA,NA,2.22,NA,NA,NA,NA,NA,18.7,NA,NA,NA,1.5318000000000002e-4,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,13/10/2016,13,10,12,NA,Rånefjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03140-03151,2323811,3838512,2016-10-13,CDF2N,22.418104,65.755499,0.023,NA,NA,2.36,NA,NA,NA,NA,NA,20,NA,NA,NA,5.428e-4,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,13/10/2016,13,10,12,NA,Rånefjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03128-03139,2323811,3838511,2016-10-13,OCDF,22.418104,65.755499,0.001,NA,NA,1.905,NA,NA,NA,NA,NA,19.6,NA,NA,NA,1.9050000000000002e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,13/10/2016,13,10,12,NA,Rånefjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03128-03139,2323811,3838511,2016-10-13,TCDD,22.418104,65.755499,0.0012,NA,NA,1.905,NA,NA,NA,NA,NA,19.6,NA,NA,NA,2.2859999999999998e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,13/10/2016,13,10,12,NA,Rånefjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03128-03139,2323811,3838511,2016-10-13,CDD6P,22.418104,65.755499,0.0015,NA,NA,1.905,NA,NA,NA,NA,NA,19.6,NA,NA,NA,2.8575000000000003e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,23/09/2016,23,9,12,NA,Åland ocean off shore,2016,Clupea harengus,lipid weight,muscle,NA,C2016/02968-02979,2323814,3838510,2016-09-23,CDF2N,19.349992,60.250003,0.046,NA,NA,2.565,NA,NA,NA,NA,NA,20.3,NA,NA,NA,0.0011799,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,23/09/2016,23,9,12,NA,Åland ocean off shore,2016,Clupea harengus,lipid weight,muscle,NA,C2016/02956-02967,2323814,3838509,2016-09-23,OCDF,19.349992,60.250003,3e-4,NA,NA,2.7649999999999997,NA,NA,NA,NA,NA,20.4,NA,NA,NA,8.295e-6,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,23/09/2016,23,9,12,NA,Åland ocean off shore,2016,Clupea harengus,lipid weight,muscle,NA,C2016/02956-02967,2323814,3838509,2016-09-23,TCDD,19.349992,60.250003,0.0022,NA,NA,2.7649999999999997,NA,NA,NA,NA,NA,20.4,NA,NA,NA,6.083e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,23/09/2016,23,9,12,NA,Åland ocean off shore,2016,Clupea harengus,lipid weight,muscle,NA,C2016/02956-02967,2323814,3838509,2016-09-23,CDD6P,19.349992,60.250003,8.300000000000001e-4,NA,NA,2.7649999999999997,NA,NA,NA,NA,NA,20.4,NA,NA,NA,2.29495e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/09/2016,24,9,12,NA,Bothnian Sea off shore,2016,Clupea harengus,lipid weight,muscle,NA,C2016/02918-02929,2323816,3838508,2016-09-24,CDF9X,19.500007,61.249997,9.699999999999999e-4,NA,NA,4.425,NA,NA,NA,NA,NA,23.2,NA,NA,NA,4.2922499999999994e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/09/2016,24,9,12,NA,Bothnian Sea off shore,2016,Clupea harengus,lipid weight,muscle,NA,C2016/02918-02929,2323816,3838508,2016-09-24,CDFX1,19.500007,61.249997,0.0022,NA,NA,4.425,NA,NA,NA,NA,NA,23.2,NA,NA,NA,9.735e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/09/2016,24,9,12,NA,Bothnian Sea off shore,2016,Clupea harengus,lipid weight,muscle,NA,C2016/02906-02917,2323816,3838507,2016-09-24,CDFP2,19.500007,61.249997,0.0068,NA,NA,5.46,NA,NA,NA,NA,NA,23.2,NA,NA,NA,3.7128e-4,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,19/05/2016,19,5,12,NA,Ängskärsklubb,2016,Clupea harengus,lipid weight,muscle,NA,C2016/00022-00033,2323785,3838472,2016-05-19,CDF2N,18.162399999999998,60.532597,0.11,NA,NA,4.279999999999999,NA,NA,NA,NA,NA,20.9,NA,NA,NA,0.004707999999999999,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,15/09/2016,15,9,12,NA,Harufjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/02508-02519,2323824,3838506,2016-09-15,CDF9X,22.879097,65.582501,8.200000000000001e-4,NA,NA,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4764000000000002e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,15/09/2016,15,9,12,NA,Harufjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/02508-02519,2323824,3838506,2016-09-15,CDFX1,22.879097,65.582501,5.700000000000001e-4,NA,NA,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7214000000000005e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,15/09/2016,15,9,12,NA,Harufjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/02484-02495,2323824,3838481,2016-09-15,CDFP2,22.879097,65.582501,0.0045000000000000005,NA,NA,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1385000000000002e-4,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,23/09/2016,23,9,10,NA,Örefjärden,2016,Perca fluviatilis,lipid weight,muscle,NA,C2016/01815-01824,2323815,3838478,2016-09-23,CDFP2,19.822995000000002,63.502097,0.003,NA,NA,0.635,NA,NA,NA,NA,NA,20,NA,NA,NA,1.905e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/08/2016,24,8,12,NA,Lagnö,2016,Clupea harengus,lipid weight,muscle,NA,C2016/01543-01554,2323822,3838476,2016-08-24,OCDF,18.834801000000006,59.565201,0.0011,NA,NA,1.35,NA,NA,NA,NA,NA,18.7,NA,NA,NA,1.4850000000000002e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/08/2016,24,8,12,NA,Lagnö,2016,Clupea harengus,lipid weight,muscle,NA,C2016/01543-01554,2323822,3838476,2016-08-24,TCDD,18.834801000000006,59.565201,0.001,NA,NA,1.35,NA,NA,NA,NA,NA,18.7,NA,NA,NA,1.3500000000000001e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/08/2016,24,8,12,NA,Lagnö,2016,Clupea harengus,lipid weight,muscle,NA,C2016/01555-01566,2323822,3838477,2016-08-24,CDF2N,18.834801000000006,59.565201,0.024,NA,NA,1.925,NA,NA,NA,NA,NA,20,NA,NA,NA,4.62e-4,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/08/2016,24,8,12,NA,Lagnö,2016,Clupea harengus,lipid weight,muscle,NA,C2016/01543-01554,2323822,3838476,2016-08-24,CDD6P,18.834801000000006,59.565201,0.0017,NA,NA,1.35,NA,NA,NA,NA,NA,18.7,NA,NA,NA,2.2950000000000002e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,23/05/2016,23,5,12,NA,Utlängan,2016,Clupea harengus,lipid weight,muscle,NA,C2016/00303-00314,2323786,3838475,2016-05-23,CDF9X,15.781004999999999,55.9491,0.0019,NA,NA,1.78,NA,NA,NA,NA,NA,21.2,NA,NA,NA,3.382e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,23/05/2016,23,5,12,NA,Utlängan,2016,Clupea harengus,lipid weight,muscle,NA,C2016/00303-00314,2323786,3838475,2016-05-23,CDFX1,15.781004999999999,55.9491,0.0017,NA,NA,1.78,NA,NA,NA,NA,NA,21.2,NA,NA,NA,3.0259999999999998e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,23/05/2016,23,5,12,NA,Utlängan,2016,Clupea harengus,lipid weight,muscle,NA,C2016/00291-00302,2323786,3838474,2016-05-23,CDFP2,15.781004999999999,55.9491,0.011,NA,NA,1.3599999999999999,NA,NA,NA,NA,NA,20.8,NA,NA,NA,1.4959999999999998e-4,NA,NA,FALSE
Sweden,CEMP~NATL~COMB,T,SGUS,2016,30/09/2016,30,9,12,NA,Kullen Bio,2016,Clupea harengus,lipid weight,muscle,NA,C2016/08101-08112,2323817,3838673,2016-09-30,TCDD,12.381094000000001,56.325099,3.1e-4,NA,NA,14.05,NA,NA,NA,NA,NA,35.2,NA,NA,NA,4.3555000000000006e-5,NA,NA,FALSE
Sweden,CEMP~NATL~COMB,T,SGUS,2016,30/09/2016,30,9,12,NA,Kullen Bio,2016,Clupea harengus,lipid weight,muscle,NA,C2016/08113-08124,2323817,3838674,2016-09-30,CDF2N,12.381094000000001,56.325099,0.0024,NA,NA,17.15,NA,NA,NA,NA,NA,38.6,NA,NA,NA,4.115999999999999e-4,NA,NA,FALSE
Sweden,CEMP~NATL~COMB,T,SGUS,2016,30/09/2016,30,9,12,NA,Kullen Bio,2016,Clupea harengus,lipid weight,muscle,NA,C2016/08101-08112,2323817,3838673,2016-09-30,CDD6P,12.381094000000001,56.325099,4.2000000000000007e-4,NA,NA,14.05,NA,NA,NA,NA,NA,35.2,NA,NA,NA,5.901000000000001e-5,NA,NA,FALSE
Sweden,CEMP~NATL~COMB,T,SGUS,2016,30/09/2016,30,9,12,NA,Kullen Bio,2016,Clupea harengus,lipid weight,muscle,NA,C2016/08101-08112,2323817,3838673,2016-09-30,OCDF,12.381094000000001,56.325099,1.9e-4,NA,NA,14.05,NA,NA,NA,NA,NA,35.2,NA,NA,NA,2.6695000000000004e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,15/05/2016,15,5,10,NA,Stora Karlsö,2016,Uria aalge,lipid weight,NA,NA,C2016/00261-00270,2323784,3838689,2016-05-15,CDFP2,17.974105,57.283299,0.021,NA,NA,12.4,NA,NA,98,NA,NA,NA,80,NA,NA,0.002604,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,19/05/2016,19,5,12,NA,Ängskärsklubb,2016,Clupea harengus,lipid weight,muscle,NA,C2016/00034-00045,2323785,3838473,2016-05-19,OCDF,18.162399999999998,60.532597,2.8000000000000003e-4,NA,NA,4.165,NA,NA,NA,NA,NA,19.8,NA,NA,NA,1.1662000000000001e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,19/05/2016,19,5,12,NA,Ängskärsklubb,2016,Clupea harengus,lipid weight,muscle,NA,C2016/00034-00045,2323785,3838473,2016-05-19,TCDD,18.162399999999998,60.532597,0.0050999999999999995,NA,NA,4.165,NA,NA,NA,NA,NA,19.8,NA,NA,NA,2.1241499999999998e-4,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,19/05/2016,19,5,12,NA,Ängskärsklubb,2016,Clupea harengus,lipid weight,muscle,NA,C2016/00034-00045,2323785,3838473,2016-05-19,CDD6P,18.162399999999998,60.532597,0.0015,NA,NA,4.165,NA,NA,NA,NA,NA,19.8,NA,NA,NA,6.2475e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/08/2016,24,8,12,NA,Lagnö,2016,Clupea harengus,lipid weight,muscle,Q,C2016/01555-01566,2323822,3838477,2016-08-24,CDF9P,18.834801000000006,59.565201,1e-4,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,NATL~COMB,T,SGUS,2016,23/09/2016,23,9,12,NA,Åland ocean off shore,2016,Clupea harengus,lipid weight,muscle,NA,C2016/02968-02979,2323814,3838510,2016-09-23,CDF9P,19.349992,60.250003,1.4000000000000001e-4,NA,NA,2.565,NA,NA,NA,NA,NA,20.3,NA,NA,NA,3.5910000000000004e-6,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,13/10/2016,13,10,12,NA,Rånefjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03140-03151,2323811,3838512,2016-10-13,CDF9P,22.418104,65.755499,1.6e-4,NA,NA,2.36,NA,NA,NA,NA,NA,20,NA,NA,NA,3.7760000000000004e-6,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/10/2016,24,10,12,NA,Västra Hanöbukten,2016,Clupea harengus,lipid weight,muscle,Q,C2016/03427-03438,2323802,3838516,2016-10-24,CDF9P,14.283297999999998,55.750696999999995,1e-4,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,NATL~COMB,T,SGUS,2016,16/08/2016,16,8,12,NA,Långvindsfjärden,2016,Clupea harengus,lipid weight,muscle,Q,C2016/04071-04082,2323821,3838533,2016-08-16,CDF9P,17.136808000000006,61.463199,1e-4,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,NATL~COMB,T,SGUS,2016,08/10/2016,8,10,10,NA,Holmöarna,2016,Perca fluviatilis,lipid weight,muscle,NA,C2016/05067-05076,2323808,3838582,2016-10-08,CDF9P,20.876804000000003,63.680802,3.5999999999999997e-4,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2679999999999997e-6,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,28/11/2016,28,11,12,NA,Abbekås,2016,Clupea harengus,lipid weight,muscle,NA,C2016/05701-05712,2323795,3838614,2016-11-28,CDF9P,13.610999,55.316303999999995,1.3000000000000002e-4,NA,NA,2.965,NA,NA,NA,NA,NA,20.8,NA,NA,NA,3.8545e-6,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,20/11/2016,20,11,12,NA,Landsort,2016,Clupea harengus,lipid weight,muscle,Q,C2016/07221-07232,2323792,3838636,2016-11-20,CDF9P,18.004296,58.69359800000001,1e-4,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,NATL~COMB,T,SGUS,2016,12/10/2016,12,10,12,NA,E Bornholm basin off shore,2016,Clupea harengus,lipid weight,muscle,NA,C2016/07600-07611,2323809,3838652,2016-10-12,CDF9P,17.499996,55.750008,2.8000000000000003e-4,NA,NA,4.02,NA,NA,NA,NA,NA,23.7,NA,NA,NA,1.1255999999999999e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,19/05/2016,19,5,12,NA,Ängskärsklubb,2016,Clupea harengus,lipid weight,muscle,NA,C2016/00034-00045,2323785,3838473,2016-05-19,CDF9P,18.162399999999998,60.532597,2.9000000000000006e-4,NA,NA,4.165,NA,NA,NA,NA,NA,19.8,NA,NA,NA,1.2078500000000003e-5,NA,NA,FALSE
Sweden,CEMP~NATL~COMB,T,SGUS,2016,30/09/2016,30,9,12,NA,Kullen Bio,2016,Clupea harengus,lipid weight,muscle,Q,C2016/08113-08124,2323817,3838674,2016-09-30,CDF9P,12.381094000000001,56.325099,1e-4,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,NATL~COMB,T,SGUS,2016,24/08/2016,24,8,12,NA,Lagnö,2016,Clupea harengus,lipid weight,muscle,NA,C2016/01543-01554,2323822,3838476,2016-08-24,CDF6X,18.834801000000006,59.565201,0.0014,NA,NA,1.35,NA,NA,NA,NA,NA,18.7,NA,NA,NA,1.8900000000000002e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,23/09/2016,23,9,10,NA,Örefjärden,2016,Perca fluviatilis,lipid weight,muscle,NA,C2016/01815-01824,2323815,3838478,2016-09-23,CDF6X,19.822995000000002,63.502097,8.300000000000001e-4,NA,NA,0.635,NA,NA,NA,NA,NA,20,NA,NA,NA,5.270500000000001e-6,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/09/2016,24,9,12,NA,Bothnian Sea off shore,2016,Clupea harengus,lipid weight,muscle,NA,C2016/02918-02929,2323816,3838508,2016-09-24,CDF6X,19.500007,61.249997,0.0026000000000000003,NA,NA,4.425,NA,NA,NA,NA,NA,23.2,NA,NA,NA,1.1505e-4,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,23/09/2016,23,9,12,NA,Åland ocean off shore,2016,Clupea harengus,lipid weight,muscle,NA,C2016/02956-02967,2323814,3838509,2016-09-23,CDF6X,19.349992,60.250003,0.0040999999999999995,NA,NA,2.7649999999999997,NA,NA,NA,NA,NA,20.4,NA,NA,NA,1.1336499999999997e-4,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,13/10/2016,13,10,12,NA,Rånefjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03128-03139,2323811,3838511,2016-10-13,CDF6X,22.418104,65.755499,0.0015,NA,NA,1.905,NA,NA,NA,NA,NA,19.6,NA,NA,NA,2.8575000000000003e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,24/10/2016,24,10,12,NA,Västra Hanöbukten,2016,Clupea harengus,lipid weight,muscle,NA,C2016/03415-03426,2323802,3838515,2016-10-24,CDF6X,14.283297999999998,55.750696999999995,0.0022,NA,NA,3.21,NA,NA,NA,NA,NA,21.2,NA,NA,NA,7.062e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,21/10/2016,21,10,12,NA,Gaviksfjärden,2016,Clupea harengus,lipid weight,muscle,NA,C2016/04139-04150,2323813,3838536,2016-10-21,CDF6X,18.241196,62.86449699999999,0.0028,NA,NA,3.245,NA,NA,NA,NA,NA,20.7,NA,NA,NA,9.086e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,10/11/2016,10,11,12,NA,Byxelkrok,2016,Clupea harengus,lipid weight,muscle,NA,C2016/05599-05610,2323791,3838612,2016-11-10,CDF6X,17.499994,57.316703,9.000000000000001e-4,NA,NA,4.71,NA,NA,NA,NA,NA,23.7,NA,NA,NA,4.2390000000000006e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,28/11/2016,28,11,12,NA,Abbekås,2016,Clupea harengus,lipid weight,muscle,NA,C2016/05689-05700,2323795,3838613,2016-11-28,CDF6X,13.610999,55.316303999999995,0.001,NA,NA,3.745,NA,NA,NA,NA,NA,21.8,NA,NA,NA,3.745e-5,NA,NA,FALSE
Sweden,NATL~COMB,T,SGUS,2016,12/10/2016,12,10,12,NA,E Bornholm basin off shore,2016,Clupea harengus,lipid weight,muscle,NA,C2016/07588-07599,2323809,3838651,2016-10-12,CDF6X,17.499996,55.750008,0.001,NA,NA,4.129999999999999,NA,NA,NA,NA,NA,24.6,NA,NA,NA,4.129999999999999e-5,NA,NA,FALSE
Sweden,CEMP~NATL~COMB,T,SGUS,2016,30/09/2016,30,9,12,NA,Kullen Bio,2016,Clupea harengus,lipid weight,muscle,NA,C2016/08101-08112,2323817,3838673,2016-09-30,CDF6X,12.381094000000001,56.325099,3.2999999999999994e-4,NA,NA,14.05,NA,NA,NA,NA,NA,35.2,NA,NA,NA,4.6364999999999994e-5,NA,NA,FALSE
